77d7658534c74ccd_82ea0d916aa449ed,0,38,48
484bb7d4280142bc_4060ee90b8c540b4,0,1,11
fd5b04e4c8174449_f090baefc1974dfd,0,39,47
e0b0f6e08adc4b9a_f032fae3b465480e,0,5,14
ce9f012a7b0141b7_401b9d69861d4c94,0,36,37
9eb9eee9ee9f4829_4060ee90b8c540b4,0,6,11
f9f06cd331744724_ccc9322596aa4a9f,0,64,73
7a3b609370a64030_a016007399cb40a0,0,66,74
40ef03911bf242f2_386d8104e02b4c6e,0,18,27
9ac76165305248bd_be08c084a89e48f7,0,50,57
56d6ac9a513c449c_43fed33e79b244e6,0,48,58
2bca43a6e92c46ce_1d96720444694d0b,0,24,34
5390c7e6da9a49f4_89e2f693a4be44e1,0,9,11
952265958fac4df7_7b69fb959e9047bf,0,35,43
660f55822b1c4c04_7c26fc5228734a0b,0,54,62
d270f5cebb93461c_e302f5f9afba417a,0,14,17
63039b637eca4fcd_6a1e97e1b1c84d6f,0,11,20
dff8c6f3db754ec3_e4c1d5f608524f80,0,73,81
5e1c0509084343df_6f9a2c24c92d4d26,0,13,14
99fa8afb26e249fc_7c66407bd9bd4cc9,0,42,51
8ba997551c1e4203_a75e86ba5e314fb7,0,67,77
525d7d5f76ee4a10_5b6b2d406368476c,0,19,23
e18fd26776514440_d411d4e49f704323,0,45,48
1d8a2509260a4306_1fcca80f75794d8a,0,54,59
b6104da365b9464f_d4a8008ebbba4d71,0,39,42
743881f069d249bd_9eb9eee9ee9f4829,0,3,6
bb25a05664ec47f3_925658a0d9cf4034,0,60,61
fab649b95981453c_e57a2267e4ef4d5f,0,13,16
2e28e49aa7734cd0_70ecd39599144967,0,28,38
d18bdd57d840497c_f2c09cc3acb5496d,0,15,22
f90e3829e6bc4abb_f9c98ce8bd2c4505,0,45,51
d06d1f9d6f56463d_84cef188422a4db1,0,63,72
fe7f9001b87048cb_d98bf2286dbd4943,0,1,3
d18bdd57d840497c_e8093add63ba48f7,0,15,19
1e616d859dc24fd4_2c5e0a2469b844e8,0,12,15
59b1754e1fb64271_47656d772a5d4367,0,73,80
6fd90942ff3541d9_23c9f25c9c144c12,0,7,17
566dd356881148b2_3adca6b21fa140a0,0,54,60
a7852add87264e2b_b844b9e2392a47f8,0,35,41
c77467475b0748fc_a9b2d9846be04eea,0,69,72
7d8875e8526b4f90_3a39c76a8a1547a9,0,1,9
75842acc39704486_8287e72e6cd14531,1,3,3
e8244eac11a04b84_ff4d223c97764789,1,62,62
05d735029afd45ca_05d5ca10443a4bc8,0,24,28
1e1b0690c3b14335_3bfd2f1694e3461b,0,76,82
470adf4c900d4a02_307070586c99457c,0,31,32
32861318f1c949ea_7bc083c1158c4b8f,0,26,35
3b51ecc7036a44e4_0c3318a74eca4f4c,0,63,67
b75f3f636f754036_b185053dc2364323,0,5,11
3fadd5d483854bf5_4d2b1987322e4744,0,43,50
d4011ac0994d425b_f098f9003430461f,0,29,38
9c722225cba94977_b54c39dd494f4609,0,71,77
cb7604f160f54e37_e46265ecca2c46b5,0,8,16
764fa3126e4f48c3_8ec07c7342814115,0,22,25
0810d7caebc044a7_1093677570d7424d,0,2,5
6a2692e37bf94d1c_5e1c0509084343df,0,4,13
1cde00466127434c_1f3f4e74b96847b9,0,77,79
d86a49d04b234d45_d80e33d74e6e4918,0,70,74
5b6b2d406368476c_6368840540674c02,0,23,28
7751532ec4ef48ff_75842acc39704486,0,0,3
0cedd658bf814ebf_167940f14fdf4d2f,0,11,19
75e3695d50f14545_73e84bb269834a96,0,41,51
51aba25500c34cd5_a171cd84ed654ab0,0,2,6
3a8261f300ca4f2e_19bc6cce559b4e12,0,70,75
386d8104e02b4c6e_53d0b972d9424673,1,27,27
fa8b530277f54f75_e6dd26501a98475a,0,65,70
5b050f566a424608_631693fb2bd3442a,0,71,72
60ca4944e88d4f12_9eb9eee9ee9f4829,0,0,6
935c3f412c784678_639884ffc1e74a61,0,23,32
982aa1ebb37f45e2_7625f51d727b4076,0,6,16
4893e4481a9e4e50_5e970a85d9454a32,0,56,66
081bb99d4b4b4c10_41818e3cee304301,0,56,57
4060ee90b8c540b4_83bc0fe07c074d30,0,11,16
1ebff370dd3d4b8d_36f65366a09e45ba,0,17,21
75d6557814d8465c_76d761ce7c4445d6,0,61,67
093eba95f94743d1_16aaf3036b2c4dcd,0,47,48
6c7c5922cc774455_952265958fac4df7,0,28,35
52329523b30b4b53_486ec69363da4144,0,42,46
abb66f4495ff41d6_f54593c41f184862,0,43,51
05f814f0c1004f85_392880ba66224c79,0,75,78
167940f14fdf4d2f_1f96aa1bbbc14413,0,19,22
e302f5f9afba417a_b2602c4a4d474848,0,17,24
40194c5d9e9c46d4_69a82e62db5b4cfe,0,77,78
e1d26038eba1465d_df722369c5da4042,0,39,42
345f67ff2bc942fc_470adf4c900d4a02,0,23,31
87afdd0b1a724bd5_3fadd5d483854bf5,0,33,43
82436921433542ec_b9b3b80bc3314b95,0,28,38
366209787b5a4113_70ecd39599144967,0,37,38
9f2e6eed8e794cb0_6835e98605a64fb4,0,4,13
0810d7caebc044a7_0cedd658bf814ebf,0,2,11
86e4721fef5b4755_d7190025b2fb4280,0,43,47
4c3396b5aede46e0_1d96720444694d0b,0,29,34
e8b41e8132de494d_f0d9eeb1d9da470b,0,17,26
8aab2700063f4fc3_9582efad321d4a5c,1,9,9
820c051c78ba4207_ac3e0e5c8adc4589,0,72,76
c9ac186cfd1c4ac8_fa8b530277f54f75,0,56,65
96163d2f99ce4e1f_b36d84a4fb694169,0,35,38
dd80374f6d394f58_e443326d2fe04476,0,47,53
3a8261f300ca4f2e_1a8fa76317fc4ecd,0,70,80
ea5864a28f2a40c7_ee22da18013e411a,0,57,61
99837cb31ab34a79_abc0efb1169a4115,0,56,58
fe7f9001b87048cb_d159645afe8e4b23,0,1,8
616eac63738549ad_a1f7f9f9f1fa4c3f,0,30,40
b4bfe0e108984a33_cc42c5b0f1bd4452,0,76,78
fc456b4a23ea4479_d90c1f2f7b03436f,0,2,3
b1a03bf663be4f6c_aeebc1dd003540c7,0,6,10
746dbdda7df3457f_b23d3b5e19824c2b,0,75,78
e438dfaae2124a89_7e8bcae912f548f8,0,39,49
ec046c214ec64859_f2ff3ae4b3364c29,0,23,24
b844b9e2392a47f8_8aefaa31a8574dcf,0,41,50
b044376b173d4add_c886af5e11604f3b,0,67,70
2abb4d4e09a4473d_1337bdcc1ae642c9,0,6,14
660f55822b1c4c04_4ea106608e40483b,0,54,60
9e8bfdd310164270_639884ffc1e74a61,0,22,32
cbbe59515a724662_fac3899658fa4031,0,12,15
6a1b0cebad234118_a3838e0e5ee840e1,0,52,54
9e125ad53ded4e90_a74c42adde1f4d6e,0,0,2
e8093add63ba48f7_eaab48268ca847da,0,19,27
dc758c5a796e4ae7_b2602c4a4d474848,0,20,24
3c0f84627cf64dbc_2ff0b453acb14864,0,41,48
89e2f693a4be44e1_aadcbc16b6ea4568,0,11,15
9fe0814d22774b78_fbce1860393e4eeb,0,18,21
8c045b7862d04de5_521fc4d31d2d4d47,0,59,65
ab9d2c8dc36141ed_9315b727848f4ae9,0,20,25
9c435e8f55fd4d20_82ea0d916aa449ed,0,45,48
0e545b4ca5754877_0ee671639f41414a,0,9,11
e4791cc09e9e4022_d927572901c84b5e,0,25,33
5f77976bff4c4753_631693fb2bd3442a,0,64,72
5b840d747080443c_64e50f028fb44a27,0,15,24
3af786f1cbfe43a6_4c6531c0ecc74433,0,14,21
a74c42adde1f4d6e_b280f088d8724213,0,2,6
6a06b7aec5cc4903_1986f6eb79b84743,0,57,65
fd50ec662eda4f9e_fb2bc204e2da4b40,0,34,40
73e84bb269834a96_664a5d75331745d5,0,51,61
51aba25500c34cd5_63039b637eca4fcd,0,2,11
a5e4d1ae8d6647ae_b62dd8b447bb4fdb,0,68,69
b06e88d8379d4275_bc5dbf16ddfc4003,1,15,15
91d156152dce4c9b_da503ab70cd749d6,0,53,54
fab649b95981453c_fac3899658fa4031,0,13,15
ce5af80273f547c9_e25ba50f5e27415b,0,69,79
df5a10ac6ab343ec_bfff2409885949e4,0,62,65
45fddfac99c7443b_378c20c4b7b44690,0,72,74
7846155535134cae_677c895cafce42c0,0,41,50
e995eab564f64ecd_bac16d5e39a746ee,0,61,71
e46265ecca2c46b5_f2c09cc3acb5496d,0,16,22
bc5dbf16ddfc4003_e4791cc09e9e4022,0,15,25
6e6368d66f504b2c_b2de19dd0a454dd1,0,34,36
e18fd26776514440_d23dc5a2e8654445,0,45,50
e8a765cb0cd64d93_d4011ac0994d425b,0,19,29
7e51656bac7a475c_4cc74f9024d54fa2,0,40,50
470adf4c900d4a02_3a610fe9ce2346bd,0,31,35
73e84bb269834a96_62a969a9ea5e4f78,0,51,55
5c6cbb8e358848a8_53a26222facd48b8,0,55,64
3151f6528ae64665_1352d775ddde41d4,0,38,45
82436921433542ec_768a1dec419f4970,0,28,37
020b13ac77a1402a_1352d775ddde41d4,0,37,45
bfd7e6f5f04640f2_9fe0814d22774b78,0,11,18
a49520a505fb441b_54b40a2e5a474830,0,76,80
8ec90df531594d80_3ecfa800caf14a71,0,36,46
196dcf8bbaf2494c_1da121b03f5a431a,1,30,30
307070586c99457c_0a2ee2447f0949ba,0,32,39
b7b1630232884328_c40e48cae2a0410f,0,19,20
1bc13896a2a8449c_05e0eaf14f64419d,0,64,71
d18bdd57d840497c_981d4c97434d4d4e,0,15,18
3d82125b6aaf4fa9_493f1662cda94462,0,77,82
ff2626bba7ba4939_fca732feb43d4c57,0,46,54
7846155535134cae_5a2ad8ba283f4b46,0,41,49
984df984cd044393_af0ccacebab741c1,0,26,32
72d33c0ad35b4266_c8d498f0c6ae4a96,0,24,30
fd50ec662eda4f9e_effcf0fa2d61415c,0,34,42
7af426554b6c401d_4d2b1987322e4744,0,47,50
4c01da12fc2a4890_3adca6b21fa140a0,0,53,60
f298516ed7f94b19_c96dc51facd640af,0,36,41
b23d3b5e19824c2b_54b40a2e5a474830,0,78,80
7f459190042844e9_9139904079c54248,0,9,17
2ff0b453acb14864_2a4c384ed93c4228,0,48,56
9fe0814d22774b78_bd2d3a5e46ee420b,0,18,28
eed44773fc3047fe_7e8bcae912f548f8,0,42,49
307070586c99457c_68e8dfd16112485d,0,32,33
4e7537e173a44849_1352d775ddde41d4,0,44,45
b36d84a4fb694169_c873555f055b4ab4,0,38,47
790a7528fb49492f_b36d84a4fb694169,0,29,38
44ea843223cd4f19_31df792a9dd84306,0,1,9
effcf0fa2d61415c_d19be6240f6f4ea2,0,42,44
43fed33e79b244e6_3b04e5c6dcf247b4,0,58,67
e8a765cb0cd64d93_bd2d3a5e46ee420b,0,19,28
c4c387fad0124b82_9f2e6eed8e794cb0,0,1,4
fa08c8fd4b0049d8_e60a8626900b40ce,0,64,67
4ce78bf37e7d43e0_64e50f028fb44a27,0,14,24
ec24b5cc058c40ac_e25ba50f5e27415b,0,78,79
d1222ee5c8a54963_c282b0dc1c084f6f,0,29,32
fcb7e064fde341aa_fa7f676aaef74d0f,0,53,60
343fa8bbd1234a79_205ac9bb856846a3,0,41,51
820c051c78ba4207_b2dc9fb0c3bf472a,0,72,73
e8093add63ba48f7_f2c09cc3acb5496d,0,19,22
2b76bcc6e3cd4d91_2527490f626048b1,0,19,26
0553356fdf224c4d_4172f2fd5b674038,1,40,40
c74b22d41bff46e4_92433b7dfa1d44ca,0,22,26
fca732feb43d4c57_d1363977f8284a65,0,54,58
7f459190042844e9_b30e26982ae04999,0,9,12
fac3899658fa4031_e8b41e8132de494d,0,15,17
0e545b4ca5754877_1ebff370dd3d4b8d,0,9,17
f090baefc1974dfd_c478bc5457a5423d,0,47,49
f298516ed7f94b19_e18fd26776514440,0,36,45
c7cdf92a3153496b_85bc675e0e1b400c,0,74,75
9c5ee9bbac4348f9_984df984cd044393,0,24,26
9e5d060ec54d46c6_655a12de809b41ea,0,69,74
d2a7f0b91e5b4e58_bfff2409885949e4,0,60,65
d6c0395d17bf4d96_b6104da365b9464f,0,34,39
98e6b3185a1345dc_4ea106608e40483b,0,57,60
700d5166be4c4cb8_5aa6cbe2493d4353,0,29,31
c37c80b8a22846cf_946ed1e1d78c40ca,0,8,18
e5a6f802f5e64568_f9f2f02d54864e1e,0,68,74
31c2cbe8e471442c_286e2a0da813400c,0,43,49
55cc44842d5641b4_1d8a2509260a4306,0,44,54
fc20eff8139c43ed_ff6a5fe30d8e4ed1,0,6,10
62187e9ad6c14ae1_99837cb31ab34a79,0,49,56
7b69fb959e9047bf_9c435e8f55fd4d20,0,43,45
a920b98b5a854b29_c6b36e5345a74a7e,0,68,69
ce15da2508644f0c_dd385fe0007b40c9,0,7,10
08d7c22ebb0243a2_093eba95f94743d1,0,39,47
db7860da30184d8f_cb7604f160f54e37,0,7,8
16aaf3036b2c4dcd_106bad276ee149a0,0,48,49
fd5b04e4c8174449_ff2626bba7ba4939,0,39,46
88216ed7ee0f4590_be08c084a89e48f7,0,52,57
c478bc5457a5423d_eb20272455c84d04,0,49,56
784ce7cf7d404158_0dc8a125de1f4acf,0,33,39
90e4124bf163440e_98e6b3185a1345dc,0,47,57
a548a1fe28264256_7b06e1346f924506,0,16,17
ff4d223c97764789_e60a8626900b40ce,0,62,67
200802afcb634cae_6f42fb778c974935,0,54,57
8fb629a6848e4acf_a7852add87264e2b,0,32,35
a6dbf57274c5409e_dc924d7d6ab74182,0,37,41
9927cf25df75471c_953b32b6e48e4a58,0,57,64
db4236da09834084_e6dd26501a98475a,0,66,70
ff2626bba7ba4939_d7bda704495243c1,0,46,48
6eeba6f194f740af_be5cb6b5ec0e49a4,1,34,34
ff6a5fe30d8e4ed1_e57a2267e4ef4d5f,0,10,16
aead336fe0304e1d_82436921433542ec,0,21,28
59b094c8cda54c58_566dd356881148b2,0,48,54
afbd8f35ac444796_7bf3e019156c4f52,0,42,43
8ee789571f0b47b4_677c895cafce42c0,0,44,50
344a4aacda734eaf_8db53348dab84f85,0,9,10
fc20eff8139c43ed_fab649b95981453c,0,6,13
6f395ec0c2254c52_90e4124bf163440e,0,46,47
45827e096d084b8f_6fd90942ff3541d9,0,4,7
60f576a404e84886_0b143552deb34eca,0,63,73
c40e48cae2a0410f_c344cbc359aa4dc6,0,20,29
d23dc5a2e8654445_e443326d2fe04476,0,50,53
bc75cd6915ef4058_7b06e1346f924506,0,8,17
093eba95f94743d1_0151bc711867418a,0,47,53
6f42fb778c974935_2be79cc9292141d9,0,57,60
9c07201830ec49c9_77d7658534c74ccd,0,33,38
6e6368d66f504b2c_3fadd5d483854bf5,0,34,43
470adf4c900d4a02_3c0f84627cf64dbc,0,31,41
bdaa39aa9fdf4d02_cb10d134813e4b51,0,57,60
639884ffc1e74a61_beb7328f25e44a6a,0,32,40
d4011ac0994d425b_e8d325e111524cf6,0,29,31
967f59cd1a764bcd_9927cf25df75471c,0,48,57
7a3b609370a64030_ab64073beea04f7a,0,66,69
401b9d69861d4c94_7846155535134cae,0,37,41
f994cfd357324af7_e8d325e111524cf6,0,25,31
5ae64fb3f5324032_82d60abbe56441a2,0,31,39
d64139d489e048a6_9dfa1fa95b4a420a,0,47,48
85513c98adb84518_8283a84c91504706,0,65,73
4e7537e173a44849_55cc44842d5641b4,1,44,44
406f9bcd77b64ded_162359013c0947b3,0,55,65
470adf4c900d4a02_31065b9d297448b9,0,31,37
e8244eac11a04b84_a9b2d9846be04eea,0,62,72
a1b1efdb8a504c51_73fbef8d159240a6,0,12,21
cc4c267df15b4e3b_f9f06cd331744724,0,58,64
6ac9ec83a54c46aa_68e8dfd16112485d,0,25,33
f2c09cc3acb5496d_c8fd5694cb1f488d,0,22,31
75d6557814d8465c_94c5acd5a383416b,0,61,64
9927cf25df75471c_956eaf120a674955,0,57,65
ce15da2508644f0c_e105a9968fad402d,0,7,16
963e3a2c2b954d47_b2dc9fb0c3bf472a,0,65,73
e0b0f6e08adc4b9a_cbbe59515a724662,0,5,12
df722369c5da4042_be0d951f9c784d02,0,42,44
418ece452eb347ff_5941f79dc0b8429b,0,24,29
3af786f1cbfe43a6_4ce78bf37e7d43e0,1,14,14
726d4bc6c96e4036_5941f79dc0b8429b,0,25,29
7625f51d727b4076_83bc0fe07c074d30,1,16,16
9e5d060ec54d46c6_9a87b5b534af4293,0,69,70
5aa6cbe2493d4353_b7fe4b9956754207,0,31,40
3ecfa800caf14a71_69b75603e11a483c,0,46,47
543a08483a194576_4770a7ca1cbc4486,0,61,71
3fb1cb9f264541c9_3bfd2f1694e3461b,0,78,82
a74c42adde1f4d6e_afdf8cc6546d43e5,0,2,12
70ecd39599144967_486ec69363da4144,0,38,46
1273dc9b60bd4912_196dcf8bbaf2494c,0,27,30
26e38cad5182457d_3af786f1cbfe43a6,0,5,14
31df792a9dd84306_344a4aacda734eaf,1,9,9
791cc189ec1040b2_6bf9198d545e4d24,0,72,79
7ca4c1c1adc94c6d_83a14ddccb434b5d,0,18,19
9315b727848f4ae9_5ae64fb3f5324032,0,25,31
f7c6051cb2cb4d05_f1af065b6666443c,0,46,54
14935a0bd56149b3_3734a3631ca34f84,0,1,4
cd53afa1cc4049c2_f9f2f02d54864e1e,0,72,74
d83ca190c2534c90_62187e9ad6c14ae1,0,40,49
b5e8d07139124556_b280f088d8724213,0,5,6
16c17be7b659423d_0bd4157370c0458e,0,13,20
a548a1fe28264256_ba240768453a446e,0,16,25
946ed1e1d78c40ca_d7c2c29510564069,0,18,23
bd2d3a5e46ee420b_a6dbf57274c5409e,0,28,37
525d7d5f76ee4a10_51baeaf0346e4395,0,19,21
b6104da365b9464f_d6383a4150aa479d,0,39,46
35c2dcce6b064ed7_1c1092a6e00047e6,0,27,28
c8d498f0c6ae4a96_ddd2bcd46bbd4944,0,30,36
0ce5625306844218_0e545b4ca5754877,1,9,9
9315b727848f4ae9_6ddc18748f614ca2,0,25,28
a11a6432a8154140_c7cdf92a3153496b,0,66,74
7a3b609370a64030_85ec391fbf1e4f75,0,66,73
d86a49d04b234d45_9c722225cba94977,0,70,71
8db53348dab84f85_4ce78bf37e7d43e0,0,10,14
dede096b61c54c88_e5a6f802f5e64568,1,68,68
cc42c5b0f1bd4452_aafd597e6ada43de,0,78,79
562d10607ba246f9_639884ffc1e74a61,0,26,32
876bbc5b86824af8_ef3423c5a3294517,0,13,21
bfedf120f5e94372_b30e26982ae04999,0,4,12
46e149e29f644688_743881f069d249bd,0,2,3
307070586c99457c_31065b9d297448b9,0,32,37
8773ed704ef54cc9_87afdd0b1a724bd5,0,25,33
abb66f4495ff41d6_c11bf6eb68fa489c,0,43,44
5e6ddb9814d74d02_9c07201830ec49c9,0,32,33
77d7658534c74ccd_8ee789571f0b47b4,0,38,44
f1af065b6666443c_f0b651fa4faa4562,0,54,63
747dae15f36b47a6_556c3eeac80940c6,0,22,31
0798c67c8f0d43fc_0c3318a74eca4f4c,0,62,67
c873555f055b4ab4_5d65ae4e401549ee,0,47,49
fdd686db1dba4f8b_f2b341ca101645fc,0,32,35
f3f0fe1525a44798_e60a8626900b40ce,0,63,67
2cc77770262a4c9f_3a017d13858e4e68,0,0,6
dfbff4ea621642eb_d1222ee5c8a54963,0,23,29
7523b304d3f244c6_4eb81ea959624b97,0,38,46
5b2df80fd1fe433d_b4981b14b5a347ea,0,53,59
7b69fb959e9047bf_7c66407bd9bd4cc9,0,43,51
a0fd7054f58e45fa_aeebc1dd003540c7,0,5,10
bfff2409885949e4_9c722225cba94977,0,65,71
5c1d07bd50584b7b_700d5166be4c4cb8,0,19,29
40ef03911bf242f2_5964d2135a2a4e64,0,18,22
2823686cd84048eb_2bca43a6e92c46ce,0,22,24
1da121b03f5a431a_69652439a59d435d,0,30,38
cb7604f160f54e37_f459f7e5264949de,0,8,13
59ac61f1b2504764_4ea106608e40483b,0,56,60
a8e5cf6b423741f5_7c26fc5228734a0b,0,59,62
1f96aa1bbbc14413_64ee3b3295384dc3,0,22,25
20ae6c82b9b1418b_1108b546181841f2,0,70,76
98e6b3185a1345dc_869cc4676f674797,0,57,58
3a8261f300ca4f2e_0b143552deb34eca,0,70,73
fd7005c3cd664604_fc7e874aa6134cbf,0,50,55
1b0cf023a8914b6e_3a610fe9ce2346bd,1,35,35
eb6ba2530ff747b9_fdfbd640eb0d4d94,0,20,22
163127ad3fcd4aae_21108455feba4551,0,72,74
05d5ca10443a4bc8_6bb0061a68aa4336,0,28,36
5d65ae4e401549ee_8c174fc07e194173,0,49,58
dc924d7d6ab74182_ff2626bba7ba4939,0,41,46
e8093add63ba48f7_e8a765cb0cd64d93,1,19,19
3e63cdb3b3514e99_2b76bcc6e3cd4d91,0,16,19
566dd356881148b2_a72f755767ce44ff,0,54,59
e8b41e8132de494d_9fe0814d22774b78,0,17,18
6a2692e37bf94d1c_a1b1efdb8a504c51,0,4,12
392880ba66224c79_1474d329d7804ca5,0,78,80
e5e2ac0f70604e51_b75b3959d4c447cc,0,27,31
8773ed704ef54cc9_6bd55267d54148de,0,25,29
5d65ae4e401549ee_849ca6963a1b478a,0,49,50
6a1b0cebad234118_8f1f193c08a243e5,0,52,55
e2600ce05e4e4471_f7c6051cb2cb4d05,0,38,46
05f814f0c1004f85_1474d329d7804ca5,0,75,80
6a06b7aec5cc4903_21f2bf3213da44dc,0,57,61
75d6557814d8465c_85513c98adb84518,0,61,65
4eb81ea959624b97_4893e4481a9e4e50,0,46,56
6bd55267d54148de_7bc083c1158c4b8f,0,29,35
dfb1552da4fb41e3_e438dfaae2124a89,0,30,39
b6c0b40aa8f24e87_98c20cbdd7b34b81,0,44,51
9582efad321d4a5c_f032fae3b465480e,0,9,14
f54593c41f184862_96134adb2cb14963,0,51,52
dede096b61c54c88_c77467475b0748fc,0,68,69
7751532ec4ef48ff_a4eb91de4b22496a,0,0,7
be3a242c9a38458e_bc5dbf16ddfc4003,0,6,15
19bc6cce559b4e12_3bfd2f1694e3461b,0,75,82
8db53348dab84f85_454a0b368ffd4754,0,10,17
093eba95f94743d1_0de555c3c3d64da7,0,47,54
c47ea1678999487c_a328b6df87474cd1,0,27,33
1b5ef871fe9044dd_0ce5625306844218,0,4,9
b36d84a4fb694169_a90ceb3bf6344202,0,38,41
0d771860cea64f25_0ce5625306844218,0,0,9
0a2ee2447f0949ba_55cc44842d5641b4,0,39,44
a5028ff207a94ee4_7a75dd92cb974250,0,12,21
1337bdcc1ae642c9_0bd4157370c0458e,0,14,20
df5a10ac6ab343ec_9c722225cba94977,0,62,71
1093677570d7424d_0ce5625306844218,0,5,9
62187e9ad6c14ae1_773989bc4ddc479b,0,49,53
aeebc1dd003540c7_ab9d2c8dc36141ed,0,10,20
05eefcbe540f41f0_093eba95f94743d1,0,42,47
86e4721fef5b4755_cca46d5bfa634b02,0,43,51
0eae2029d0a64495_213295d0c489480a,0,17,23
4075350258304456_7eefd881df424644,0,62,70
fa7f676aaef74d0f_ff92a670cb544bc8,0,60,65
